,user_id,bot_text,cust_text
3055,2061126008," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",the 60m the next time for the 16b downtown pittsburgh
3056,2061126008, leaving from downtown pittsburgh . did i get that right?,yes
3057,2061126008, leaving from downtown pittsburgh . did i get that right? alright the 16b . is this correct?,no
3058,2061126008, where do you wanna go?,to downtown pittsburgh
3059,2061126008, going to downtown pittsburgh . did i get that right?,yes
3060,2061126008, going to downtown pittsburgh . did i get that right? right when do you wanna travel?,baby what at
3061,2061126008, when do you wanna travel?,ish that's either
3062,2061126008, when are you going to take that bus?,whenever and seven first
3063,2061126008," for example, you can say, 10:30 in the morning, or i want to arrive by 3 p m, or i want the next bus.",the next bus
3064,2061126008, i think you want the next bus . am i right?,yes
3065,2061126008," i think you want the next bus . am i right? right just a minute. i'll look that up. downtown pittsburgh and downtown pittsburgh are both the same stop. please provide a different start or end point. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",from bellevue to downtown pittsburgh
3066,2061126008," i think you want the next bus . am i right? right just a minute. i'll look that up. downtown pittsburgh and downtown pittsburgh are both the same stop. please provide a different start or end point. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. please use shorter answers because i have trouble understanding long sentences. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",start a new query
3067,2061126008," i think you want the next bus . am i right? right just a minute. i'll look that up. downtown pittsburgh and downtown pittsburgh are both the same stop. please provide a different start or end point. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. please use shorter answers because i have trouble understanding long sentences. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay, let's start from the beginning. what can i do for you?",the new that's coming down new to downtown pittsburgh
3068,2061126008, going to downtown pittsburgh . did i get that right?,yes
3069,2061126008, going to downtown pittsburgh . did i get that right? right where do you wanna leave from?,down p m
3070,2061126008," for example, you can say, forbes and murray, downtown, or mckeesport.",no
3071,2061126008," for example, you can say, forbes and murray, downtown, or mckeesport. (019): \"";"";"";13;2;0.722222222222222;2;0;0.111111111111111;3;0;0.166666666666667;5;0;0.277777777777778;0;1;0;0.0555555555555556;0;0.348595185185185;0.810096666666667;0;none"" let's procede step by step. in what neighborhood is your departure stop?",downtown
3072,2061126008, leaving from downtown . did i get that right?,pittsburgh
3073,2061126008, leaving from downtown . did i get that right?,no
3074,2061126008, leaving from pittsburgh . did i get that right?,no
3075,2061126008, in what neighborhood is your departure stop?,down yeah
3076,2061126008," for example, you can say, squirrel hill, oakland, or the airport.",yes
3077,2061126008, which neighborhood do you want to leave from?,town you
3078,2061126008," for example, you can say, squirrel hill, oakland, or the airport.",airport
3079,2061126008, leaving from airport . did i get that right?,no
3080,2061126008, which neighborhood do you want to leave from?,dtmf_four
3081,2061126008," for example, you can say, squirrel hill, oakland, or the airport.",robinson
3082,2061126008, leaving from robinson . is this correct?,oakland
3083,2061126008, leaving from robinson . is this correct?,no
3084,2061126008, leaving from oakland . did i get that right?,no
3085,2061126008, which neighborhood do you want to leave from?,down yeah
3086,2061126008, which neighborhood do you want to leave from?,bellevue what's the
3087,2061126008, in what neighborhood is your departure stop?,downtown pittsburgh
3088,2061126008, leaving from downtown pittsburgh . did i get that right?,no you down the
3089,2061126009," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",hello
3090,2061126009," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",when is the next 16b from bellevue to downtown pittsburgh
3091,2061126009, bellevue . did i get that right?,yes
3092,2061126010," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",that it to downtown pittsburgh
3093,2061126010, going to downtown pittsburgh . is this correct?,yes
3094,2061126010, going to downtown pittsburgh . is this correct? okay where do you wanna leave from?,bellevue
3095,2061126010, bellevue . is this correct?,yes
3096,2061126011," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",get it is 61c from downtown pittsburgh to mckeesport
3097,2061126011, leaving from downtown pittsburgh . did i get that right?,yes
3098,2061126011, leaving from downtown pittsburgh . did i get that right? okay going to mckeesport . is this correct?,yes
3099,2061126011, leaving from downtown pittsburgh . did i get that right? okay going to mckeesport . is this correct? right the 61c . did i get that right?,yes
3100,2061126011, leaving from downtown pittsburgh . did i get that right? okay going to mckeesport . is this correct? right the 61c . did i get that right? okay when do you want to travel?,the next bus
3101,2061126011, i think you want the next bus . am i right?,yes
3102,2061126012," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",can use 16b from tell me to downtown pittsburgh
3103,2061126012, going to downtown pittsburgh . is this correct?,yes
3104,2061126012, going to downtown pittsburgh . is this correct? okay where do you wanna leave from?,down yes
3105,2061126012," for example, you can say, forbes and murray, downtown, or mckeesport.",town yes
3106,2061126012," for example, you can say, forbes and murray, downtown, or mckeesport. (004): \"";"";"";4;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0.25;0;0.31503;0.80042;0;none"" let's procede step by step. which neighborhood do you want to leave from?",bellevue
3107,2061126012, bellevue . did i get that right?,yes
3108,2061126013," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",26a from downtown pittsburgh
3109,2061126013, leaving from downtown pittsburgh . is this correct?,yes
3110,2061126013, leaving from downtown pittsburgh . is this correct? okay the 26a . did i get that right?,wall
3111,2061126013," if you want the schedule of the 26a say yes or press one, otherwise say no or press three.",no
3112,2061126013, where do you wanna go?,twenty sixth and penn
3113,2061126013, going to twenty sixth and penn . did i get that right?,yeah
3114,2061126014," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",dtmf_zero
3115,2061126016," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",94b
3116,2061126016, the 94b . is this correct?,going to waterworks waterfront
3117,2061126016, the 94b . did i get that right?,didn't
3118,2061126016," if you want the schedule of the 94b say yes or press one, otherwise say no or press three.",yes
3119,2061126017," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",spring hill
3120,2061126017, leaving from spring . did i get that right?,i'm going i'm
3121,2061126017," leaving from spring . did i get that right? if you want to leave from spring say yes or press one, otherwise say no or press three. if you want to leave from spring say yes or press one, otherwise say no or press three. what can i do for you?",hello
3122,2061126017," leaving from spring . did i get that right? if you want to leave from spring say yes or press one, otherwise say no or press three. if you want to leave from spring say yes or press one, otherwise say no or press three. what can i do for you? (008): \"";"";"";3;1;0.6;0;0;0;2;1;0.4;2;1;0.4;0;3;1;0.6;0;0.116685;0.219556666666667;0;none"" where are you leaving from?",downtown
3123,2061126017, leaving from downtown . did i get that right?,doesn't fifth century three
3124,2061126017, leaving from downtown . is this correct?,no
3125,2061126017, leaving from century three . is this correct?,yes
3126,2061126017, leaving from century three . is this correct? alright where do you want to go?,mckeesport
3127,2061126017, going to mckeesport . is this correct?,no
3128,2061126017, where do you want to go?,airport
3129,2061126017, going to airport . is this correct?,mckeesport
3130,2061126017, going to airport . did i get that right?,don't mckeesport
3131,2061126017, going to mckeesport . is this correct?,yes
3132,2061126017, going to mckeesport . is this correct? right when do you want to travel?,yes
3133,2061126017, going to mckeesport . is this correct? right when do you want to travel? when would you like to travel? when are you going to take that bus?,no
3134,2061126017, when are you going to take that bus?,hello
3135,2061126017, when would you like to travel?,did
3136,2061126018," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",61c
3137,2061126018, the 61c . is this correct?,yes
3138,2061126018, the 61c . is this correct? alright where are you leaving from?,center street duquesne
3139,2061126018," for example, you can say, mckeesport, murray and hazelwood, or downtown.",duquesne
3140,2061126018, leaving from duquesne . is this correct?,yes
3141,2061126018, leaving from duquesne . is this correct? okay where do you want to go?,mckeesport
3142,2061126018, leaving from duquesne . is this correct? okay where do you want to go? going to mckeesport . is this correct? going to mckeesport . did i get that right?,[timeout] yes
3143,2061126018, leaving from duquesne . is this correct? okay where do you want to go? going to mckeesport . is this correct? going to mckeesport . did i get that right? okay when do you want to travel?,seven
3144,2061126018, leaving at 7 p.m. . did i get that right?,yes
3145,2061126019," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",jane street
3146,2061126019, leaving from jane street . did i get that right?,fifth at
3147,2061126019, leaving from jane street . is this correct?,leaving main street
3148,2061126019, leaving from jane street . is this correct?,hazelwood
3149,2061126019, leaving from jane street . did i get that right?,run in oakland
3150,2061126019, leaving from jane street . did i get that right?,no
3151,2061126019, leaving from hazelwood . is this correct?,no
3152,2061126019, leaving from main street . did i get that right?,dtmf_one
3153,2061126019, leaving from main street . did i get that right? alright where do you want to go?,sewickley one of swissvale
3154,2061126019, going to swissvale . is this correct?,swissvale
3155,2061126019, going to swissvale . did i get that right?,right
3156,2061126019, going to swissvale . did i get that right? right when would you like to travel?,in ten after seven
3157,2061126019, leaving at 7 p.m. . is this correct?,right
3158,2061126019," leaving at 7 p.m. . is this correct? alright hold on. i'll look that up. there is a 59a leaving yost boulevard opposite main at 7 11 p.m. . it will arrive at east busway at swissvale station b at 7 25 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",with any one
3159,2061126019," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye.",at seven o'clock
3160,2061126019," to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",leaving from of them
3161,2061126019," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye.",downtown
3162,2061126019," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye.",start a new query
3163,2061126019," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye. okay, let's start from the beginning. what can i do for you?",me
3164,2061126019," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",new query
3165,2061126019, are you sure you want to start over?,when when's the next sixty one
3166,2061126019, are you sure you want to start over? please use shorter answers because i have trouble understanding long sentences. are you sure you want to start over?,when is the seven o'clock
3167,2061126019," if you want to start over say yes or press one, to continue where we left off say no or press three.",to swissvale
3168,2061126019," if you want to start over say yes or press one, to continue where we left off say no or press three.",from oakland
3169,2061126019," if you want to start over say yes or press one, to continue where we left off say no or press three.",yes
3170,2061126019," if you want to start over say yes or press one, to continue where we left off say no or press three. okay, let's start from the beginning. what can i do for you?",61a
3171,2061126019, the 61a . is this correct?,leaving from where would
3172,2061126019, the 61a . is this correct? i need you to give me a short answer. the 61a . did i get that right?,right
3173,2061126019, the 61a . is this correct? i need you to give me a short answer. the 61a . did i get that right? alright where would you like to leave from?,oakland
3174,2061126019, leaving from oakland . did i get that right?,right
3175,2061126019, leaving from oakland . did i get that right? okay where do you want to go?,swissvale
3176,2061126019, going to swissvale . is this correct?,correct
3177,2061126019, going to swissvale . is this correct? okay when would you like to travel?,i'm leaving time after six thirty
3178,2061126019, leaving at 6 30 p.m. . did i get that right?,seven o'clock
3179,2061126019, leaving at 6 30 p.m. . did i get that right?,right
3180,2061126020," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",i'd like the yes
3181,2061126020," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",61c schedule
3182,2061126020, the 61c . is this correct?,that's correct
3183,2061126020, the 61c . is this correct? alright where do you wanna leave from?,forbes and craig
3184,2061126020, leaving from forbes and craig . did i get that right?,correct
3185,2061126020, leaving from forbes and craig . did i get that right? right where are you going?,homestead
3186,2061126020, going to homestead . is this correct?,correct
3187,2061126020, going to homestead . is this correct? right when do you want to travel?,twe now seven o'clock
3188,2061126020, leaving at 7 p.m. . did i get that right?,right
3189,2061126020," leaving at 7 p.m. . did i get that right? alright just a minute. let me check that for you. there is a 61c leaving forbes avenue opposite craig at 7 30 p.m. . it will arrive at eighth avenue at ann at 7 47 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",when is
3190,2061126020," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye.",when is the
3191,2061126020," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye.",when is the previous bus
3192,2061126021," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",the
3193,2061126021," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",61d
3194,2061126021, the 61d . did i get that right?,61c
3195,2061126021, the 61d . did i get that right?,61b
3196,2061126021, the 61d . is this correct?,yes
3197,2061126021, the 61d . is this correct? alright where do you want to leave from?,downtown
3198,2061126021, leaving from downtown . is this correct?,yes
3199,2061126021, leaving from downtown . is this correct? alright where do you wanna go?,oakland
3200,2061126021, going to oakland . is this correct?,yes
3201,2061126021, going to oakland . is this correct? right when do you want to travel?,six fifteen p m
3202,2061126021, leaving at 6 15 p.m. . did i get that right?,yes
3203,2061126021," leaving at 6 15 p.m. . did i get that right? okay hold on. i'll look that up. there is a 61d leaving forbes avenue at stanwix at 6 20 p.m. . it will arrive at forbes avenue at bigelow schenley drive at 6 39 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",what does a m
3204,2061126021," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye.",when is the previous bus
3205,2061126021," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye. okay. there is a 61d leaving forbes avenue at stanwix at 5 55 p.m. . it will arrive at forbes avenue at bigelow schenley drive at 6 19 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",six when's the next bus
3206,2061126021," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye. okay. there is a 61d leaving forbes avenue at stanwix at 5 55 p.m. . it will arrive at forbes avenue at bigelow schenley drive at 6 19 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay. there is a 61d leaving forbes avenue at stanwix at 6 20 p.m. . it will arrive at forbes avenue at bigelow schenley drive at 6 39 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",new query
3207,2061126021," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye. okay. there is a 61d leaving forbes avenue at stanwix at 5 55 p.m. . it will arrive at forbes avenue at bigelow schenley drive at 6 19 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay. there is a 61d leaving forbes avenue at stanwix at 6 20 p.m. . it will arrive at forbes avenue at bigelow schenley drive at 6 39 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay, let's start from the beginning. what can i do for you?",71a
3208,2061126021," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye. okay. there is a 61d leaving forbes avenue at stanwix at 5 55 p.m. . it will arrive at forbes avenue at bigelow schenley drive at 6 19 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay. there is a 61d leaving forbes avenue at stanwix at 6 20 p.m. . it will arrive at forbes avenue at bigelow schenley drive at 6 39 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay, let's start from the beginning. what can i do for you? the 71a . is this correct? the 71a . is this correct?",[timeout] yes
3209,2061126021," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye. okay. there is a 61d leaving forbes avenue at stanwix at 5 55 p.m. . it will arrive at forbes avenue at bigelow schenley drive at 6 19 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay. there is a 61d leaving forbes avenue at stanwix at 6 20 p.m. . it will arrive at forbes avenue at bigelow schenley drive at 6 39 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay, let's start from the beginning. what can i do for you? the 71a . is this correct? the 71a . is this correct? right i'm sorry but i do not have the schedule for the 71a . the routes i currently cover are the following: 28x, 54c, 56u, 59u, 61a, 61b, 61c, 61d, 61f, 64a, 69a, and 5 oh 1. what can i do for you?",61a hey
3210,2061126021," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",when need the next
3211,2061126021, what can i do for you?,61b
3212,2061126021," what can i do for you? the 61b . is this correct? if you want the schedule of the 61b say yes or press one, otherwise say no or press three.",when they 61a i mean from downtown
3213,2061126021, leaving from downtown . did i get that right?,yes
3214,2061126021, leaving from downtown . did i get that right? right the 61b . did i get that right?,no
3215,2061126021, the 61a . did i get that right?,yes
3216,2061126021, the 61a . did i get that right? right what is your destination?,oakland
3217,2061126021, going to oakland . is this correct?,yes
3218,2061126021, going to oakland . is this correct? okay when are you going to take that bus?,six thirty
3219,2061126021, leaving at 6 30 p.m. . is this correct?,yes
3220,2061126021," leaving at 6 30 p.m. . is this correct? okay just a minute. let me check that for you. there is a 61a leaving forbes avenue at stanwix at 6 45 p.m. . it will arrive at forbes avenue at bigelow schenley drive at 7 oh 3 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",goodbye
3221,2061126022," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",61a
3222,2061126022, the 61a . did i get that right?,yes
3223,2061126022, the 61a . did i get that right? right where are you leaving from?,downtown
3224,2061126022, leaving from downtown . did i get that right?,yes
3225,2061126022, leaving from downtown . did i get that right? okay where do you want to go?,swissvale
3226,2061126022, going to swissvale . is this correct?,yes
3227,2061126022, going to swissvale . is this correct? okay when do you want to travel?,seven o'clock night
3228,2061126022, at what time would you like to travel?,ten ten p m
3229,2061126022, leaving at 10 p.m. . is this correct?,no
3230,2061126022, at what time would you like to travel?,p m
3231,2061126022, at what time would you like to travel?,eleven o'clock
3232,2061126022, leaving at 11 p.m. . is this correct?,yes
3233,2061126022," leaving at 11 p.m. . is this correct? alright hold on. let me check that for you. there is a 61a leaving forbes avenue at stanwix at 11 35 p.m. . it will arrive at noble avenue at washington at 12 14 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",will
3234,2061126022," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye.",when is the next bus
3235,2061126023," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",61c schedule
3236,2061126023, the 61c . did i get that right?,yes
3237,2061126023, the 61c . did i get that right? okay where are you leaving from?,forbes and atwood
3238,2061126023, leaving from forbes and atwood . did i get that right?,yes
3239,2061126023, leaving from forbes and atwood . did i get that right? right where are you going?,homestead
3240,2061126023, going to homestead . is this correct?,yes
3241,2061126023, going to homestead . is this correct? alright when do you wanna travel?,eight o'clock
3242,2061126023, leaving at 8 p.m. . is this correct?,yes
3243,2061126023," leaving at 8 p.m. . is this correct? okay hold on. i'll look that up. there is a 61c leaving forbes avenue at atwood children's hospital at 8 oh 2 p.m. . it will arrive at eighth avenue at ann at 8 23 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",when is the previous bus
3244,2061126023," leaving at 8 p.m. . is this correct? okay hold on. i'll look that up. there is a 61c leaving forbes avenue at atwood children's hospital at 8 oh 2 p.m. . it will arrive at eighth avenue at ann at 8 23 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. just a second. there is a 61c leaving forbes avenue at atwood children's hospital at 7 26 p.m. . it will arrive at eighth avenue at ann at 7 47 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",done
3245,2061126023," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye.",goodbye
3246,2061126024," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",groveton fulton and page c to keys
3247,2061126024, leaving from page . is this correct?,oakland
3248,2061126024, groveton . did i get that right?,going to mckeesport
3249,2061126024, groveton . is this correct?,no
3250,2061126024, leaving from oakland . did i get that right?,no
3251,2061126024, leaving from page . is this correct?,leaving from of the glass
3252,2061126024, leaving from page . is this correct? please use shorter answers because i have trouble understanding long sentences. leaving from page . is this correct?,no
3253,2061126024, going to mckeesport . is this correct?,yes
3254,2061126024, going to mckeesport . is this correct? alright where do you want to leave from?,oakland
3255,2061126024, leaving from oakland . did i get that right?,yes
3256,2061126024, leaving from oakland . did i get that right? okay when would you like to travel?,seven
3257,2061126024, leaving at 7 p.m. . did i get that right?,yes
3258,2061126025," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",28x schedule
3259,2061126025, the 28x . is this correct?,yes
3260,2061126025, the 28x . is this correct? okay where do you want to leave from?,robinson towne center
3261,2061126025, leaving from robinson towne center . did i get that right?,yes
3262,2061126025, leaving from robinson towne center . did i get that right? okay where do you wanna go?,airport
3263,2061126025, going to airport . did i get that right?,yes
3264,2061126025, going to airport . did i get that right? right when are you going to take that bus?,seven
3265,2061126025, leaving at 7 p.m. . did i get that right?,yes
3266,2061126025," leaving at 7 p.m. . did i get that right? right hold on. let me check that for you. there is a 28x leaving park manor boulevard at ikea at 7 oh 4 p.m. . it will arrive at the airport at 7 17 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",when is the night bus
3267,2061126025," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye.",when is the next bus
3268,2061126025," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye. okay. there is a 28x leaving robinson towne center drive at park manor boulevard at 7 20 p.m. . it will arrive at the airport at 7 47 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",when is the next bus
3269,2061126026," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",59u shh got
3270,2061126026," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you? for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m.. (002): \"";"";"";0;0;0;0;0;0;2;2;1;2;2;1;0;2;2;1;0;0;0;0;none"" where do you want to leave from?",wanna found
3271,2061126026," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you? for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m.. (002): \"";"";"";0;0;0;0;0;0;2;2;1;2;2;1;0;2;2;1;0;0;0;0;none"" where do you want to leave from? (003): \"";"";"";0;0;0;0;0;0;3;1;1;3;1;1;0;2;0;0.666666666666667;0;0;0;0;none"" let's procede step by step. in what neighborhood is your departure stop?",homestead
3272,2061126026, leaving from homestead . did i get that right?,yes
3273,2061126026, leaving from homestead . did i get that right? okay which stop in homestead do you want to leave from?,loews theater
3274,2061126026," for example, you can say, forbes and murray, downtown, or mckeesport. if you're not sure about the name of the stop, you can say i don't know.",oakland library and bell
3275,2061126026, leaving from oakland . did i get that right?,downtown
3276,2061126026, leaving from oakland . did i get that right?,three a goodluck green tree now
3277,2061126026, leaving from oakland . did i get that right? i need you to give me a short answer. leaving from oakland . did i get that right?,no
3278,2061126026, leaving from library and bell . did i get that right?,now y found
3279,2061126026," if you want to leave from library and bell say yes or press one, otherwise say no or press three.",no
3280,2061126026, leaving from downtown . is this correct?,the to down the
3281,2061126026," if you want to leave from downtown say yes or press one, otherwise say no or press three.",no
3282,2061126026, which stop in homestead do you want to leave from?,and
3283,2061126026," for example, you can say, forbes and murray, downtown, or mckeesport. if you're not sure about the name of the stop, you can say i don't know.",that
3284,2061126026, which stop in homestead do you want to leave from?,buspass
3285,2061126026," for example, you can say, forbes and murray, downtown, or mckeesport. if you're not sure about the name of the stop, you can say i don't know.",that
3286,2061126026," for example, you can say, forbes and murray, downtown, or mckeesport. if you're not sure about the name of the stop, you can say i don't know.",from
3287,2061126026," for example, you can say, forbes and murray, downtown, or mckeesport. if you're not sure about the name of the stop, you can say i don't know.",i having friday
3288,2061126026," for example, you can say, forbes and murray, downtown, or mckeesport. if you're not sure about the name of the stop, you can say i don't know. okay, i know this conversation isn't going well. there are things you can try to help me understand you better. speak clearly and naturally; don't speak too quickly or too slowly. give short, concise answers. calling from a quiet place helps. if you'd like to start from scratch, you can say ?start-over' at any time. which stop in homestead do you want to leave from?",nine right
3289,2061126026," for example, you can say, forbes and murray, downtown, or mckeesport. if you're not sure about the name of the stop, you can say i don't know.",hello
3290,2061126026," for example, you can say, forbes and murray, downtown, or mckeesport. if you're not sure about the name of the stop, you can say i don't know.",start right
3291,2061126027," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",downtown
3292,2061126027, leaving from downtown . did i get that right?,no
3293,2061126027, what can i do for you?,schedule
3294,2061126027," what can i do for you? for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m.. (004): \"";"";"";2;0;0.5;0;0;0;2;2;0.5;2;2;0.5;0;0;0;0;0;0.207607142857143;0.313373333333333;0;none"" where are you leaving from?",like to go from munhall going to the please
3295,2061126027, munhall . is this correct?,oakland
3296,2061126027, munhall . did i get that right?,no
3297,2061126027, leaving from oakland . is this correct?,no
3298,2061126027, where would you like to leave from?,no
3299,2061126027," for example, you can say, forbes and murray, downtown, or mckeesport.",oakland
3300,2061126027, leaving from oakland . is this correct?,oakland now
3301,2061126027," if you want to leave from oakland say yes or press one, otherwise say no or press three.",yes
3302,2061126027," if you want to leave from oakland say yes or press one, otherwise say no or press three. okay where are you going?",dtmf_one
3303,2061126027," for example, you can say, forbes and murray, downtown, or mckeesport.",airport
3304,2061126027, going to airport . is this correct?,yes
3305,2061126027, going to airport . is this correct? alright when do you want to travel?,five nineteen
3306,2061126027, leaving at 5 19 a.m. . is this correct?,downtown
3307,2061126027," if you want to leave at 5 19 a.m. say yes or press one, otherwise say no or press three.",downtown
3308,2061126027, leaving at 5 19 a.m. . is this correct?,no
3309,2061126027, when do you want to travel?,five nineteen
3310,2061126027, leaving at 5 19 a.m. . is this correct?,downtown
3311,2061126027," if you want to leave at 5 19 a.m. say yes or press one, otherwise say no or press three.",now
3312,2061126027, leaving at 5 19 a.m. . did i get that right?,yes
3313,2061126027," leaving at 5 19 a.m. . did i get that right? okay hold on. let me check that for you. there is a 28x leaving fifth avenue at bigelow at 5 33 a.m. . it will arrive at the airport at 6 17 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",when is the previous bus
3314,2061126029," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",91a 61c erection mckeesport grant avenue and duquesne when craig andrew and eighth
3315,2061126029, leaving from duquesne . did i get that right?,when they please
3316,2061126029," if you want to leave from duquesne say yes or press one, otherwise say no or press three.",yes
3317,2061126029," if you want to leave from duquesne say yes or press one, otherwise say no or press three. right the 91a . is this correct?",yes 61c
