,user_id,corrected_cust,corrected_bot1_shift,bots_templ_list_shift
3244,2061126023,d1,you can say when is the next bus when is the previous bus  placename  a new query or goodbye, templ_1125
3245,2061126023,goodbye,end_of_chat,end_of_chat
3246,2061126024,groveton fulton and page c to keys,leaving from page   sep_sent is this correct  sep_sent , templ_396 templ_1190
3247,2061126024, place_name ,groveton   sep_sent did i get that  placename , templ_343 templ_270
3248,2061126024,going to  place_name ,groveton   sep_sent is this correct  sep_sent , templ_343 templ_1190
3249,2061126024,no,leaving from  placename    sep_sent did i get that  placename , templ_473 templ_270
3250,2061126024,no,leaving from page   sep_sent is this correct  sep_sent , templ_396 templ_1190
3251,2061126024,leaving from of the  place_name ,leaving from page   sep_sent is this correct  sep_sent please use shorter answers because i have trouble understanding long senbusnames  sep_sent leaving from page   sep_sent is this correct  sep_sent , templ_396 templ_1190 templ_1439 templ_1099 templ_1190
3252,2061126024,no,going to  placename    sep_sent is this correct  sep_sent , templ_1240 templ_1190
3253,2061126024,yes,going to  placename    sep_sent is this correct  sep_sent alrightwhere do you  placename  to leave from  sep_sent , templ_1240 templ_1190 templ_1062
3254,2061126024, place_name ,leaving from  placename    sep_sent did i get that  placename , templ_473 templ_270
3255,2061126024,yes,leaving from  placename    sep_sent did i get that  placename okaywhen would you like to travel  sep_sent , templ_473 templ_981
3256,2061126024,7,leaving at timename  sep_sent did i get that  placename , templ_428 templ_270
3257,2061126024,yes,end_of_chat,end_of_chat
3258,2061126025,bus_name schedule,the busname   sep_sent is this correct  sep_sent , templ_1409 templ_1190
3259,2061126025,yes,the busname   sep_sent is this correct  sep_sent okaywhere do you  placename  to leave from  sep_sent , templ_1409 templ_1190 templ_1496
3260,2061126025, place_name   place_name  center,leaving from  placename   placename  center   sep_sent did i get that  placename , templ_682 templ_270
3261,2061126025,yes,leaving from  placename   placename  center   sep_sent did i get that  placename okaywhere do you wanna go  sep_sent , templ_682 templ_363
3262,2061126025, place_name ,going to  placename    sep_sent did i get that  placename , templ_1240 templ_270
3263,2061126025,yes,going to  placename    sep_sent did i get that  placename  placename when are you going to take that bus  sep_sent , templ_1240 templ_1072
3264,2061126025,7,leaving at timename  sep_sent did i get that  placename , templ_428 templ_270
3265,2061126025,yes,leaving at timename  sep_sent did i get that  placename  placename hold on  sep_sent let me check that for you  sep_sent there is a busname leaving  placename  manor  placename  at ikea at  short_num  oh timename  sep_sent it will arrive at the  placename  at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_1346 templ_1282 templ_638 templ_744 templ_1345 templ_1270 templ_1218 templ_425
3266,2061126025,when is the  place_name  bus,you can say when is the next bus when is the previous bus  placename  a new query or goodbye, templ_1125
3267,2061126025,when is the next bus,you can say when is the next bus when is the previous bus  placename  a new query or goodbye, templ_1125
3268,2061126025,when is the next bus,end_of_chat,end_of_chat
3269,2061126026,bus_name shh got,welcome to the cmu lets go bus information system  sep_sent to get help at any time just say help or press  short_num   sep_sent what can i do for you  sep_sent for example you can say when is the next busname from  placename  to the  placename  or id like to go from  placename  to  placename  tomorrow at timename  sep_sent   sep_sent short_num   short_num  short_num  short_num  short_num  short_num  short_num  short_num n short_num where do you  placename  to leave from  sep_sent , templ_377 templ_1006 templ_858 templ_951 templ_1345 templ_1357
3270,2061126026,wanna found,welcome to the cmu lets go bus information system  sep_sent to get help at any time just say help or press  short_num   sep_sent what can i do for you  sep_sent for example you can say when is the next busname from  placename  to the  placename  or id like to go from  placename  to  placename  tomorrow at timename  sep_sent   sep_sent short_num   short_num  short_num  short_num  short_num  short_num  short_num  short_num n short_num where do you  placename  to leave from  sep_sent  short_num   short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num  short_num n short_num lets procede step by step  sep_sent in what neighborhood is your departure stop  sep_sent , templ_377 templ_1006 templ_858 templ_951 templ_1345 templ_1357 templ_1114 templ_780 templ_69
3271,2061126026, place_name ,leaving from  placename    sep_sent did i get that  placename , templ_473 templ_270
3272,2061126026,yes,leaving from  placename    sep_sent did i get that  placename okaywhich  placename  in  placename  do you  placename  to leave from  sep_sent , templ_473 templ_972
3273,2061126026,loews theater,for example you can say forbes and  placename   placename  or  placename  if youre not sure about the name of the stop you can say i dont know  sep_sent , templ_1344
3274,2061126026, place_name   place_name  and bell,leaving from  placename    sep_sent did i get that  placename , templ_473 templ_270
3275,2061126026, place_name ,leaving from  placename    sep_sent did i get that  placename , templ_473 templ_270
3276,2061126026, place_name  a goodluck green  place_name  now,leaving from  placename    sep_sent did i get that  placename i need you to give me a short answer  sep_sent leaving from  placename    sep_sent did i get that  placename , templ_473 templ_1034 templ_1364 templ_270
3277,2061126026,no,leaving from  placename  and bell   sep_sent did i get that  placename , templ_1243 templ_270
3278,2061126026,now y found,if you  placename  to leave from  placename  and bell say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_1352
3279,2061126026,no,leaving from  placename    sep_sent is this correct  sep_sent , templ_473 templ_1190
3280,2061126026,the to down the,if you  placename  to leave from  placename  say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_146
3281,2061126026,no,which  placename  in  placename  do you  placename  to leave from  sep_sent , templ_207
3282,2061126026,and,for example you can say forbes and  placename   placename  or  placename  if youre not sure about the name of the stop you can say i dont know  sep_sent , templ_1344
3283,2061126026,that,which  placename  in  placename  do you  placename  to leave from  sep_sent , templ_207
3284,2061126026,buspass,for example you can say forbes and  placename   placename  or  placename  if youre not sure about the name of the stop you can say i dont know  sep_sent , templ_1344
3285,2061126026,that,for example you can say forbes and  placename   placename  or  placename  if youre not sure about the name of the stop you can say i dont know  sep_sent , templ_1344
3286,2061126026,from,for example you can say forbes and  placename   placename  or  placename  if youre not sure about the name of the stop you can say i dont know  sep_sent , templ_1344
3287,2061126026,i having friday,for example you can say forbes and  placename   placename  or  placename  if youre not sure about the name of the  placename  you can say i dont know  sep_sent okay i know this conversation isnt going well  sep_sent there are things you can try to helpme understand you better  sep_sent speak clearly and naturally dont speak too quickly or too slowly  sep_sent give short concise answers  sep_sent calling from a quiet place helps  sep_sent if youd like to  placename  from scratch you can say   sep_sent  placename over at any time  sep_sent which  placename  in  placename  do you  placename  to leave from  sep_sent , templ_1197 templ_636 templ_1319 templ_347 templ_1143 templ_1369 templ_138 templ_47 templ_1436
3288,2061126026,9  place_name ,for example you can say forbes and  placename   placename  or  placename  if youre not sure about the name of the stop you can say i dont know  sep_sent , templ_1344
3289,2061126026,hello,for example you can say forbes and  placename   placename  or  placename  if youre not sure about the name of the stop you can say i dont know  sep_sent , templ_1344
3290,2061126026, place_name   place_name ,end_of_chat,end_of_chat
3291,2061126027, place_name ,leaving from  placename    sep_sent did i get that  placename , templ_473 templ_270
3292,2061126027,no,what can i do for you  sep_sent , templ_1164
3293,2061126027,schedule,what can i do for you  sep_sent for example you can say when is the next busname from  placename  to the  placename  or id like to go from  placename  to  placename  tomorrow at timename  sep_sent   sep_sent short_num   short_num   sep_sent short_num  short_num  short_num   sep_sent short_num  short_num   sep_sent short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num n short_num where are you leaving from  sep_sent , templ_1164 templ_951 templ_1345 templ_159 templ_523 templ_1455 templ_523 templ_1038 templ_448
3294,2061126027,like to go from munhall going to the please,munhall   sep_sent is this correct  sep_sent , templ_423 templ_1190
3295,2061126027, place_name ,munhall   sep_sent did i get that  placename , templ_423 templ_270
3296,2061126027,no,leaving from  placename    sep_sent is this correct  sep_sent , templ_473 templ_1190
3297,2061126027,no,where would you like to leave from  sep_sent , templ_1281
3298,2061126027,no,for example you can say forbes and  placename   placename  or  placename , templ_1171
3299,2061126027, place_name ,leaving from  placename    sep_sent is this correct  sep_sent , templ_473 templ_1190
3300,2061126027, place_name  now,if you  placename  to leave from  placename  say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_146
3301,2061126027,yes,if you  placename  to leave from  placename  say yes or press  short_num  otherwise say no or press  short_num   sep_sent okaywhere are you going  sep_sent , templ_146 templ_1440
3302,2061126027,dtmf_1,for example you can say forbes and  placename   placename  or  placename , templ_1171
3303,2061126027, place_name ,going to  placename    sep_sent is this correct  sep_sent , templ_1240 templ_1190
3304,2061126027,yes,going to  placename    sep_sent is this correct  sep_sent alrightwhen do you  placename  to travel  sep_sent , templ_1240 templ_1190 templ_1408
3305,2061126027,5 bus_nameen,leaving at timename  sep_sent is this correct  sep_sent , templ_428 templ_1190
3306,2061126027, place_name ,if you  placename  to leave at timename  sep_sent say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_1131 templ_488
3307,2061126027, place_name ,leaving at timename  sep_sent is this correct  sep_sent , templ_428 templ_1190
3308,2061126027,no,when do you  placename  to travel  sep_sent , templ_943
3309,2061126027,5 bus_nameen,leaving at timename  sep_sent is this correct  sep_sent , templ_428 templ_1190
3310,2061126027, place_name ,if you  placename  to leave at timename  sep_sent say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_1131 templ_488
3311,2061126027,now,leaving at timename  sep_sent did i get that  placename , templ_428 templ_270
3312,2061126027,yes,leaving at timename  sep_sent did i get that  placename okayhold on  sep_sent let me check that for you  sep_sent there is a busname leaving numth  placename  at bigelow at timename  sep_sent it will arrive at the  placename  at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_818 templ_1282 templ_253 templ_744 templ_1345 templ_1270 templ_1218 templ_425
3313,2061126027,when is the previous bus,end_of_chat,end_of_chat
3314,2061126029,bus_name bus_name erection  place_name  grant  place_name  and duquesne when craig andrew and num_th,leaving from duquesne   sep_sent did i get that  placename , templ_1154 templ_270
3315,2061126029,when they please,if you  placename  to leave from duquesne say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_225
3316,2061126029,yes,if you  placename  to leave from duquesne say yes or press  short_num  otherwise say no or press  short_num   sep_sent placename the busname   sep_sent is this correct  sep_sent , templ_225 templ_257 templ_1190
3317,2061126029,yes bus_name,if you  placename  to leave from duquesne say yes or press  short_num  otherwise say no or press  short_num   sep_sent placename the busname   sep_sent is this correct  sep_sent al placename im sorry but i do not have the schedule for the busname   sep_sent the routes i currently cover are the following busname busname busname busname busname busname busname busname busname busname busname and  short_num  oh  short_num   sep_sent what can i do for you  sep_sent , templ_225 templ_257 templ_1190 templ_220 templ_833 templ_858
3318,2061126029,goodbye,if you  placename  to leave from duquesne say yes or press  short_num  otherwise say no or press  short_num   sep_sent placename the busname   sep_sent is this correct  sep_sent al placename im sorry but i do not have the schedule for the busname   sep_sent the routes i currently cover are the following busname busname busname busname busname busname busname busname busname busname busname and  short_num  oh  short_num   sep_sent what can i do for you  sep_sent for example you can say when is the next busname from  placename  to the  placename  or id like to go from  placename  to  placename  tomorrow at timename  sep_sent   sep_sent short_num   short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num n short_num where would you like to leave from  sep_sent , templ_225 templ_257 templ_1190 templ_220 templ_833 templ_858 templ_951 templ_1345 templ_159 templ_1478 templ_1038 templ_1478 templ_1038 templ_523 templ_1485
3319,2061126029, place_name  corner p a,if you  placename  to leave from duquesne say yes or press  short_num  otherwise say no or press  short_num   sep_sent placename the busname   sep_sent is this correct  sep_sent al placename im sorry but i do not have the schedule for the busname   sep_sent the routes i currently cover are the following busname busname busname busname busname busname busname busname busname busname busname and  short_num  oh  short_num   sep_sent what can i do for you  sep_sent for example you can say when is the next busname from  placename  to the  placename  or id like to go from  placename  to  placename  tomorrow at timename  sep_sent   sep_sent short_num   short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num n short_num where would you like to leave from  sep_sent  short_num   short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num n short_num lets procede step by step  sep_sent which neighborhood do you  placename  to leave from  sep_sent , templ_225 templ_257 templ_1190 templ_220 templ_833 templ_858 templ_951 templ_1345 templ_159 templ_1478 templ_1038 templ_1478 templ_1038 templ_523 templ_1485 templ_907 templ_1478 templ_1038 templ_1478 templ_1038 templ_1038 templ_1178 templ_335
3320,2061126029,duquesne,leaving from duquesne   sep_sent is this correct  sep_sent , templ_1154 templ_1190
3321,2061126029,yes,leaving from duquesne   sep_sent is this correct  sep_sent alrightwhich  placename  in duquesne are you leaving from  sep_sent , templ_1154 templ_1190 templ_1129
3322,2061126029,hello,for example you can say forbes and  placename   placename  or  placename  if youre not sure about the name of the stop you can say i dont know  sep_sent , templ_1344
3323,2061126029,grant,leaving from grant   sep_sent did i get that  placename , templ_879 templ_270
3324,2061126029,yes,leaving from grant   sep_sent did i get that  placename  placename where do you  placename  to go  sep_sent , templ_879 templ_630
3325,2061126029,no,for example you can say forbes and  placename   placename  or  placename , templ_1171
3326,2061126029,wanna go  place_name  pittsburgh,going to  placename  pittsburgh   sep_sent is this correct  sep_sent , templ_151 templ_1190
3327,2061126029,yes,going to  placename  pittsburgh   sep_sent is this correct  sep_sent  placename when do you wanna travel  sep_sent , templ_151 templ_1190 templ_542
3328,2061126029,hello,when would you like to travel  sep_sent , templ_1349
3329,2061126029,9 when's the next i'm leaving  place_name  transportation center,when do you  placename  to travel  sep_sent , templ_943
3330,2061126029,the next at leaves  place_name  and main out of  place_name  can i leaving,end_of_chat,end_of_chat
3331,2061126030,the saturday at schedule for the bus going to pittsburgh from  direction  mifflin, direction  mifflin   sep_sent did i get that  placename , templ_1230 templ_270
3332,2061126030,yes, direction  mifflin   sep_sent did i get that  placename alrightim sorry but i do not have the schedule for buses serving  direction  mifflin   sep_sent currently i only cover some routes in the following neighborhoods  placename   placename  shadyside  placename   placename   placename   placename  and the  placename what can i do for you  sep_sent , templ_1230 templ_822 templ_681
3333,2061126030,the  place_name ,leaving from the  placename    sep_sent is this correct  sep_sent , templ_400 templ_1190
3334,2061126030,yes,leaving from the  placename    sep_sent is this correct  sep_sent alrightwhat is your  placename , templ_400 templ_1190 templ_914
3335,2061126030,to  place_name  pittsburgh than the county  place_name ,going to pittsburgh   sep_sent is this correct  sep_sent , templ_793 templ_1190
3336,2061126030,yes,going to pittsburgh   sep_sent is this correct  sep_sent alrightwhen are you going to take that bus  sep_sent , templ_793 templ_1190 templ_1256
3337,2061126030,at monday morning,at what time do you  placename  to travel  sep_sent , templ_1288
3338,2061126030,5 5 o'clock,leaving at timename  sep_sent did i get that  placename , templ_428 templ_270
3339,2061126030,no leaving at time_name,leaving at timename  sep_sent is this correct  sep_sent , templ_428 templ_1190
3340,2061126030,yes,leaving at timename  sep_sent is this correct  sep_sent  placename hold on  sep_sent ill look that up  sep_sent there is a busname leaving the  placename  at  short_num  oh timename  sep_sent it will arrive at  placename   placename  at market at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_1190 templ_1370 templ_797 templ_670 templ_218 templ_1345 templ_1270 templ_1218 templ_425
3341,2061126030,when is the next when is,to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_1040 templ_1218 templ_425
3342,2061126030,when is the next bus,end_of_chat,end_of_chat
3343,2061126031,corner repeat trying to get the out bus_name coal and franklin,the busname   sep_sent is this correct  sep_sent , templ_1409 templ_1190
3344,2061126031,i need to get,the busname   sep_sent is this correct  sep_sent i need you to give me a short answer  sep_sent the busname   sep_sent did i get that  placename , templ_1409 templ_1190 templ_408 templ_508 templ_270
3345,2061126031, place_name ,the busname   sep_sent is this correct  sep_sent i need you to give me a short answer  sep_sent the busname   sep_sent did i get that  placename alrightleaving from coal and franklin   sep_sent did i get that  placename , templ_1409 templ_1190 templ_408 templ_508 templ_569 templ_270
3346,2061126031,i not from franklin from,if you  placename  to leave from coal and franklin say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_1159
3347,2061126031,fun 50,if you  placename  to leave from coal and franklin say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_1159
3348,2061126031,no,where do you wanna leave from  sep_sent , templ_46
3349,2061126031, place_name  found  direction  side,leaving from  direction  side   sep_sent is this correct  sep_sent , templ_332 templ_1190
3350,2061126031,yes,leaving from  direction  side   sep_sent is this correct  sep_sent okaywhat is your  placename , templ_332 templ_1190 templ_596
3351,2061126031, place_name ,going to  placename    sep_sent is this correct  sep_sent , templ_1240 templ_1190
3352,2061126031,yes,going to  placename    sep_sent is this correct  sep_sent  placename when do you  placename  to travel  sep_sent , templ_1240 templ_1190 templ_956
3353,2061126031,at 8  place_name  am,leaving at timename  sep_sent is this correct  sep_sent , templ_428 templ_1190
3354,2061126031, place_name  pm of bus,leaving at timename  sep_sent is this correct  sep_sent , templ_428 templ_1190
3355,2061126031,yes,leaving at timename  sep_sent is this correct  sep_sent okayjust aminute  sep_sent let me check that for you  sep_sent there is a busname leaving  direction  busnamenth  placename  at  direction  carson at timename  sep_sent it will arrive at numth  placename  at bigelow at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_1190 templ_339 templ_1282 templ_164 templ_1423 templ_1345 templ_1270 templ_1218 templ_425
3356,2061126031,yes,you can say when is the next bus when is the previous bus  placename  a new query or goodbye, templ_1125
3357,2061126031, place_name  wh,you can say when is the next bus when is the previous bus  placename  a new query or goodbye, templ_1125
3358,2061126031,when is when is the next bus,you can say when is the next bus when is the previous bus  placename  a new query or goodbye, templ_1125
3359,2061126031,what,end_of_chat,end_of_chat
3360,2061126032, direction ,leaving from  direction    sep_sent did i get that  placename , templ_617 templ_270
3361,2061126032,correct dumb i  place_name  good,leaving from  direction    sep_sent did i get that  placename  placename where do you wanna go  sep_sent , templ_617 templ_193
3362,2061126032,no,for example you can say forbes and  placename   placename  or  placename , templ_1171
3363,2061126032,no,for example you can say forbes and  placename   placename  or  placename , templ_1171
3364,2061126032, place_name  wanna go,for example you can say forbes and  placename   placename  or  placename , templ_1171
3365,2061126032,i'd like to go from  direction  side  place_name ,going to  placename    sep_sent did i get that  placename , templ_1240 templ_270
3366,2061126032, place_name ,going to  placename    sep_sent did i get that  placename alrightwhen do you wanna travel  sep_sent , templ_1240 templ_579
3367,2061126032, place_name  pm,leaving at timename  sep_sent is this correct  sep_sent , templ_428 templ_1190
3368,2061126032,correct,leaving at timename  sep_sent is this correct  sep_sent  placename just aminute  sep_sent let me check that for you  sep_sent there is a busname leaving trenton  placename  at  direction  at  short_num  oh timename  sep_sent it will arrive at numth  placename  at bigelow pitt at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_1190 templ_948 templ_1282 templ_1082 templ_906 templ_1345 templ_1270 templ_1218 templ_425
3369,2061126032, place_name  a new query,leaving at timename  sep_sent is this correct  sep_sent  placename just aminute  sep_sent let me check that for you  sep_sent there is a busname leaving trenton  placename  at  direction  at  short_num  oh timename  sep_sent it will arrive at numth  placename  at bigelow pitt at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_1190 templ_948 templ_1282 templ_1082 templ_906 templ_1345 templ_1270 templ_1218 templ_425
3370,2061126032,i need to get from the  direction  side to  place_name ,leaving from the  direction  side   sep_sent did i get that  placename , templ_258 templ_270
3371,2061126032,that's  place_name ,leaving from the  direction  side   sep_sent did i get that  placename okaygoing to  placename    sep_sent is this correct  sep_sent , templ_258 templ_1168 templ_1190
3372,2061126032,yes,leaving from the  direction  side   sep_sent did i get that  placename okaygoing to  placename    sep_sent is this correct  sep_sent  placename im sorry but i do not know where the  direction  side is located  sep_sent try using the closest intersection instead  sep_sent where would you like to leave from  sep_sent , templ_258 templ_1168 templ_1190 templ_1081 templ_739 templ_620
3373,2061126032,correct,for example you can say forbes and  placename   placename  or  placename , templ_1171
3374,2061126032,bus_name,for example you can say forbes and  placename   placename  or  placename , templ_1171
3375,2061126032,carson  place_name ,leaving from carson  placename    sep_sent is this correct  sep_sent , templ_846 templ_1190
3376,2061126032,correct,leaving from carson  placename    sep_sent is this correct  sep_sent  placename when do you  placename  to travel  sep_sent , templ_846 templ_1190 templ_956
3377,2061126032, place_name  pm,leaving at timename  sep_sent did i get that  placename , templ_428 templ_270
3378,2061126032, place_name ,leaving at timename  sep_sent did i get that  placename okayhold on  sep_sent ill look that up  sep_sent there is a busname leaving  direction  busnamenth  placename  at  direction  carson at timename  sep_sent it will arrive at numth  placename  at bigelow at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_818 templ_797 templ_164 templ_1423 templ_1345 templ_1270 templ_1218 templ_425
3379,2061126032,next bus please,leaving at timename  sep_sent did i get that  placename okayhold on  sep_sent ill look that up  sep_sent there is a busname leaving  direction  busnamenth  placename  at  direction  carson at timename  sep_sent it will arrive at numth  placename  at bigelow at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_818 templ_797 templ_164 templ_1423 templ_1345 templ_1270 templ_1218 templ_425
3380,2061126032,new query,leaving at timename  sep_sent did i get that  placename okayhold on  sep_sent ill look that up  sep_sent there is a busname leaving  direction  busnamenth  placename  at  direction  carson at timename  sep_sent it will arrive at numth  placename  at bigelow at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_818 templ_797 templ_164 templ_1423 templ_1345 templ_1270 templ_1218 templ_425
3381,2061126032,i need to get from carson  place_name  on bus_namenth  place_name   place_name ,leaving from carson  placename    sep_sent did i get that  placename , templ_846 templ_270
3382,2061126032,that's  place_name ,leaving from carson  placename    sep_sent did i get that  placename okaywhere are you going  sep_sent , templ_846 templ_1382
3383,2061126032,going to  place_name ,going to  placename    sep_sent is this correct  sep_sent , templ_1240 templ_1190
3384,2061126032,correct,going to  placename    sep_sent is this correct  sep_sent okaywhen would you like to travel  sep_sent , templ_1240 templ_1190 templ_421
3385,2061126032, place_name  pm,leaving at timename  sep_sent did i get that  placename , templ_428 templ_270
3386,2061126032,that's correct,leaving at timename  sep_sent did i get that  placename alrightjust aminute  sep_sent ill look that up  sep_sent there is a busname leaving  direction  busnamenth  placename  at  direction  carson at timename  sep_sent it will arrive at numth  placename  at bigelow at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_753 templ_797 templ_164 templ_1423 templ_1345 templ_1270 templ_1218 templ_425
3387,2061126032, place_name  a new query,leaving at timename  sep_sent did i get that  placename alrightjust aminute  sep_sent ill look that up  sep_sent there is a busname leaving  direction  busnamenth  placename  at  direction  carson at timename  sep_sent it will arrive at numth  placename  at bigelow at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_753 templ_797 templ_164 templ_1423 templ_1345 templ_1270 templ_1218 templ_425
3388,2061126032,i need to get the bus_name,the busname   sep_sent did i get that  placename , templ_1409 templ_270
3389,2061126032,an  place_name  to go to from  place_name ,the busname   sep_sent did i get that  placename , templ_1409 templ_270
3390,2061126032,back,the busname   sep_sent is this correct  sep_sent , templ_1409 templ_1190
3391,2061126032,yes,the busname   sep_sent is this correct  sep_sent  placename im sorry but i do not have the schedule for the busname   sep_sent the routes i currently cover are the following busname busname busname busname busname busname busname busname busname busname busname and  short_num  oh  short_num   sep_sent what can i do for you  sep_sent , templ_1409 templ_1190 templ_982 templ_833 templ_858
3392,2061126032,yes,for example you can say when is the next busname from  placename  to the  placename  or id like to go from  placename  to  placename  tomorrow at timename  sep_sent , templ_169
3393,2061126032,when is the next bus_name to  place_name ,going to  placename    sep_sent did i get that  placename , templ_1240 templ_270
3394,2061126032,fun,going to  placename    sep_sent is this correct  sep_sent , templ_1240 templ_1190
3395,2061126032,going,going to  placename    sep_sent is this correct  sep_sent , templ_1240 templ_1190
3396,2061126032,yes,going to  placename    sep_sent is this correct  sep_sent alrighti think you  placename  the next bus   sep_sent am i  placename , templ_1240 templ_1190 templ_816 templ_934
3397,2061126032, place_name ,going to  placename    sep_sent is this correct  sep_sent alrighti think you  placename  the next bus   sep_sent am i  placename okaythe busname   sep_sent is this correct  sep_sent , templ_1240 templ_1190 templ_816 templ_1320 templ_1190
3398,2061126032,that's correct,going to  placename    sep_sent is this correct  sep_sent alrighti think you  placename  the next bus   sep_sent am i  placename okaythe busname   sep_sent is this correct  sep_sent alrightwhere do you wanna leave from  sep_sent , templ_1240 templ_1190 templ_816 templ_1320 templ_1190 templ_1367
3399,2061126032,from 50,for example you can say forbes and abusname the  placename  or century  placename  mall or say  placename  over to re placename   sep_sent , templ_372
3400,2061126032,from bus_nameenth  place_name ,leaving from busnameenth  placename    sep_sent did i get that  placename , templ_295 templ_270
3401,2061126032,no,where do you  placename  to leave from  sep_sent , templ_1229
3402,2061126032,from bus_name,for example you can say forbes and abusname the  placename  or century  placename  mall or say  placename  over to re placename   sep_sent , templ_372
3403,2061126032,to,for example you can say forbes and abusname the  placename  or century  placename  mall or say  placename  over to re placename   sep_sent , templ_372
3404,2061126032, place_name  a new to leave  place_name ,for example you can say forbes and abusname the  placename  or century  placename  mall or say  placename  over to re placename   sep_sent short_num   short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num   sep_sent short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num n short_num lets procede step by step  sep_sent in what neighborhood is your departure stop  sep_sent , templ_372 templ_1018 templ_1038 templ_523 templ_1038 templ_1478 templ_1455 templ_523 templ_979 templ_69
3405,2061126032, place_name   direction  bus_name jane  place_name ,leaving from jane  placename    sep_sent did i get that  placename , templ_1097 templ_270
3406,2061126032,9 50,if you  placename  to leave from jane  placename  say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_158
3407,2061126032,no,which neighborhood do you  placename  to leave from  sep_sent , templ_387
